id	Country	year	location
PE0317-C	Tanzania	2013	Tanga
PE0319-C	Tanzania	2013	Tanga
PE0327-C	Tanzania	2013	Tanga
PE0329-C	Tanzania	2013	Tanga
PE0330-C	Tanzania	2013	Tanga
PE0333-C	Tanzania	2013	Tanga
PE0335-C	Tanzania	2013	Tanga
PE0336-C	Tanzania	2013	Tanga
PE0337-C	Tanzania	2013	Tanga
PE0338-C	Tanzania	2013	Tanga
PE0339-C	Tanzania	2013	Tanga
PE0340-C	Tanzania	2013	Tanga
PE0341-C	Tanzania	2013	Tanga
PE0342-C	Tanzania	2013	Tanga
PE0343-C	Tanzania	2013	Tanga
PE0347-C	Tanzania	2013	Lindi
PE0348-C	Tanzania	2013	Lindi
PE0349-C	Tanzania	2013	Lindi
PE0350-C	Tanzania	2013	Lindi
PE0351-C	Tanzania	2013	Lindi
PE0354-C	Tanzania	2013	Lindi
PE0361-C	Tanzania	2013	Lindi
PE0362-C	Tanzania	2013	Lindi
PE0366-C	Tanzania	2013	Lindi
PE0368-C	Tanzania	2013	Lindi
PE0369-C	Tanzania	2013	Lindi
PE0370-C	Tanzania	2013	Lindi
PE0372-C	Tanzania	2013	Lindi
PE0376-C	Tanzania	2013	Lindi
PE0377-C	Tanzania	2013	Lindi
PE0378-C	Tanzania	2013	Lindi
PE0379-C	Tanzania	2013	Lindi
PE0382-C	Tanzania	2013	Lindi
PE0383-C	Tanzania	2013	Lindi
PE0385-C	Tanzania	2013	Lindi
PE0386-C	Tanzania	2013	Lindi
PE0387-C	Tanzania	2013	Lindi
PE0390-C	Tanzania	2013	Lindi
PE0391-C	Tanzania	2013	Lindi
PE0393-C	Tanzania	2013	Lindi
PE0395-C	Tanzania	2013	Lindi
PE0397-C	Tanzania	2013	Lindi
PE0399-C	Tanzania	2013	Lindi
PE0400-C	Tanzania	2013	Lindi
PE0401-C	Tanzania	2013	Lindi
PE0403-C	Tanzania	2013	Lindi
PE0405-C	Tanzania	2013	Lindi
PE0406-C	Tanzania	2013	Lindi
PE0409-C	Tanzania	2013	Lindi
PE0411-C	Tanzania	2013	Lindi
PE0412-C	Tanzania	2013	Lindi
PE0415-C	Tanzania	2013	Lindi
PE0416-C	Tanzania	2013	Lindi
PE0419-C	Tanzania	2013	Lindi
PE0420-C	Tanzania	2013	Lindi
PE0421-C	Tanzania	2013	Lindi
PE0423-C	Tanzania	2013	Lindi
PE0424-C	Tanzania	2013	Lindi
PE0425-C	Tanzania	2013	Lindi
PE0426-C	Tanzania	2013	Lindi
PE0429-C	Tanzania	2013	Lindi
PE0430-C	Tanzania	2013	Lindi
PE0431-C	Tanzania	2013	Lindi
PE0432-C	Tanzania	2013	Lindi
PE0434-C	Tanzania	2013	Lindi
PE0435-C	Tanzania	2013	Lindi
PE0436-C	Tanzania	2013	Lindi
PE0437-C	Tanzania	2013	Lindi
PE0438-C	Tanzania	2013	Lindi
PE0439-C	Tanzania	2013	Lindi
PE0440-C	Tanzania	2013	Lindi
PE0441-C	Tanzania	2013	Lindi
PE0442-C	Tanzania	2013	Lindi
PE0444-C	Tanzania	2013	Lindi
PE0445-C	Tanzania	2013	Lindi
PE0447-C	Tanzania	2013	Lindi
PE0448-C	Tanzania	2013	Lindi
PE0452-C	Tanzania	2013	Lindi
PE0453-C	Tanzania	2013	Lindi
PE0454-C	Tanzania	2013	Lindi
PE0456-C	Tanzania	2013	Kagera
PE0462-C	Tanzania	2013	Kagera
PE0465-C	Tanzania	2013	Kagera
PE0466-C	Tanzania	2013	Kagera
PE0467-C	Tanzania	2013	Kagera
PE0468-C	Tanzania	2013	Kagera
PE0469-C	Tanzania	2013	Kagera
PE0470-C	Tanzania	2013	Kagera
PE0471-C	Tanzania	2013	Kagera
PE0473-C	Tanzania	2013	Kagera
PE0476-C	Tanzania	2013	Kagera
PE0477-C	Tanzania	2013	Kagera
PE0479-C	Tanzania	2013	Kagera
PE0480-C	Tanzania	2013	Kagera
PE0482-C	Tanzania	2013	Kagera
PE0483-C	Tanzania	2013	Kagera
PE0485-C	Tanzania	2013	Kagera
PE0487-C	Tanzania	2013	Kagera
PE0490-C	Tanzania	2013	Kagera
PE0492-C	Tanzania	2013	Kagera
PE0493-C	Tanzania	2013	Kagera
PE0494-C	Tanzania	2013	Kagera
PE0496-C	Tanzania	2013	Kagera
PE0499-C	Tanzania	2013	Kagera
PE0500-C	Tanzania	2013	Kagera
PE0501-C	Tanzania	2013	Kagera
PE0504-C	Tanzania	2013	Kagera
PE0505-C	Tanzania	2013	Kagera
PE0508-C	Tanzania	2013	Kagera
PE0510-C	Tanzania	2013	Kagera
PE0512-C	Tanzania	2013	Kagera
PE0515-C	Tanzania	2013	Kagera
PE0516-C	Tanzania	2013	Kagera
PE0521-C	Tanzania	2013	Kagera
PE0529-C	Tanzania	2013	Kagera
PE0530-C	Tanzania	2013	Kagera
PE0532-C	Tanzania	2013	Kagera
PE0535-C	Tanzania	2013	Kagera
PE0537-C	Tanzania	2013	Kagera
PE0538-C	Tanzania	2013	Kagera
PE0540-C	Tanzania	2013	Kagera
PE0541-C	Tanzania	2013	Kagera
PE0542-C	Tanzania	2013	Kagera
PE0543-C	Tanzania	2013	Kagera
PE0544-C	Tanzania	2013	Kagera
PE0547-C	Tanzania	2013	Kagera
PE0548-C	Tanzania	2013	Kagera
PE0550-C	Tanzania	2013	Kagera
PE0553-C	Tanzania	2013	Kagera
PE0554-C	Tanzania	2013	Kagera
PE0555-C	Tanzania	2013	Kagera
PE0558-C	Tanzania	2013	Kagera
SPT15294	Tanzania	2014	Kigoma
SPT15296	Tanzania	2014	Kigoma
SPT15297	Tanzania	2014	Kigoma
SPT15298	Tanzania	2014	Kigoma
SPT15304	Tanzania	2014	Kigoma
SPT15309	Tanzania	2014	Kigoma
SPT15314	Tanzania	2014	Kigoma
SPT15325	Tanzania	2014	Kigoma
SPT15327	Tanzania	2014	Kigoma
SPT15330	Tanzania	2014	Kigoma
SPT15333	Tanzania	2014	Kigoma
SPT15335	Tanzania	2014	Kigoma
SPT15340	Tanzania	2014	Kigoma
SPT15342	Tanzania	2014	Kigoma
SPT15346	Tanzania	2014	Kigoma
SPT15348	Tanzania	2014	Kigoma
SPT15349	Tanzania	2014	Kigoma
SPT15352	Tanzania	2014	Kigoma
SPT15356	Tanzania	2014	Kigoma
SPT15372	Tanzania	2014	Kigoma
SPT15376	Tanzania	2014	Kigoma
SPT15381	Tanzania	2014	Kigoma
SPT15389	Tanzania	2014	Kigoma
SPT15407	Tanzania	2014	Kigoma
SPT15413	Tanzania	2014	Kigoma
SPT15414	Tanzania	2014	Kigoma
SPT15417	Tanzania	2014	Kigoma
SPT15420	Tanzania	2014	Kigoma
SPT15443	Tanzania	2014	Kigoma
SPT15446	Tanzania	2014	Kigoma
SPT15448	Tanzania	2014	Kigoma
SPT15455	Tanzania	2014	Kigoma
SPT15456	Tanzania	2014	Kigoma
SPT15459	Tanzania	2014	Kigoma
SPT15471	Tanzania	2014	Kigoma
SPT15483	Tanzania	2014	Kigoma
SPT15486	Tanzania	2014	Kigoma
SPT15491	Tanzania	2014	Kigoma
SPT15504	Tanzania	2014	Kigoma
SPT15506	Tanzania	2014	Kigoma
SPT15511	Tanzania	2014	Kigoma
SPT15517	Tanzania	2014	Kigoma
SPT15519	Tanzania	2014	Kigoma
SPT15522	Tanzania	2014	Kigoma
SPT15528	Tanzania	2014	Kigoma
SPT15529	Tanzania	2014	Kigoma
SPT15531	Tanzania	2014	Kigoma
SPT15532	Tanzania	2014	Kigoma
SPT15535	Tanzania	2014	Kigoma
SPT15536	Tanzania	2014	Kigoma
SPT15537	Tanzania	2014	Kigoma
SPT15541	Tanzania	2014	Kigoma
SPT15542	Tanzania	2014	Kigoma
SPT15543	Tanzania	2014	Kigoma
SPT15545	Tanzania	2014	Kigoma
SPT15547	Tanzania	2014	Kigoma
SPT15548	Tanzania	2014	Kigoma
SPT15549	Tanzania	2014	Kigoma
SPT15558	Tanzania	2014	Kigoma
SPT15562	Tanzania	2014	Kigoma
SPT15563	Tanzania	2014	Kigoma
SPT15564	Tanzania	2014	Kigoma
SPT15565	Tanzania	2014	Kigoma
SPT15566	Tanzania	2014	Kigoma
SPT15567	Tanzania	2014	Kigoma
SPT15571	Tanzania	2014	Kigoma
SPT15577	Tanzania	2014	Kigoma
SPT15579	Tanzania	2014	Kigoma
SPT15580	Tanzania	2014	Kigoma
SPT15586	Tanzania	2014	Kigoma
SPT15587	Tanzania	2014	Kigoma
SPT15588	Tanzania	2014	Kigoma
SPT15589	Tanzania	2014	Kigoma
SPT15590	Tanzania	2014	Kigoma
SPT15591	Tanzania	2014	Kigoma
SPT15593	Tanzania	2014	Kigoma
SPT15594	Tanzania	2014	Kigoma
SPT15595	Tanzania	2014	Kigoma
SPT15598	Tanzania	2014	Kigoma
SPT15599	Tanzania	2014	Kigoma
SPT15600	Tanzania	2014	Kigoma
SPT15602	Tanzania	2014	Kigoma
SPT15603	Tanzania	2014	Kigoma
SPT15604	Tanzania	2014	Kigoma
SPT15605	Tanzania	2014	Kigoma
SPT15606	Tanzania	2014	Kigoma
SPT15607	Tanzania	2014	Kigoma
SPT15608	Tanzania	2014	Kigoma
SPT15609	Tanzania	2014	Kigoma
SPT15611	Tanzania	2014	Kigoma
SPT15612	Tanzania	2014	Kigoma
SPT15614	Tanzania	2014	Kigoma
SPT15615	Tanzania	2014	Kigoma
SPT15616	Tanzania	2014	Kigoma
SPT15617	Tanzania	2014	Kigoma
SPT15619	Tanzania	2014	Kigoma
SPT15620	Tanzania	2014	Kigoma
SPT15621	Tanzania	2014	Kigoma
SPT15622	Tanzania	2014	Kigoma
SPT15623	Tanzania	2014	Kigoma
SPT15625	Tanzania	2014	Kigoma
SPT15626	Tanzania	2014	Kigoma
SPT15627	Tanzania	2014	Kigoma
SPT15628	Tanzania	2014	Kigoma
SPT15630	Tanzania	2014	Kigoma
SPT15631	Tanzania	2014	Kigoma
SPT15632	Tanzania	2014	Kigoma
SPT15633	Tanzania	2014	Kigoma
SPT15634	Tanzania	2014	Kigoma
SPT15635	Tanzania	2014	Kigoma
SPT15636	Tanzania	2014	Kigoma
SPT15637	Tanzania	2014	Kigoma
SPT15638	Tanzania	2014	Kigoma
SPT15639	Tanzania	2014	Kigoma
SPT15640	Tanzania	2014	Kigoma
SPT15641	Tanzania	2014	Kigoma
SPT15642	Tanzania	2014	Kigoma
SPT15643	Tanzania	2014	Kigoma
SPT15644	Tanzania	2014	Kigoma
SPT15645	Tanzania	2014	Kigoma
SPT15646	Tanzania	2014	Kigoma
SPT15647	Tanzania	2014	Kigoma
SPT15649	Tanzania	2014	Kigoma
SPT15650	Tanzania	2014	Kigoma
SPT15653	Tanzania	2014	Kigoma
SPT15654	Tanzania	2014	Kigoma
SPT15655	Tanzania	2014	Kigoma
SPT15656	Tanzania	2014	Kigoma
SPT15658	Tanzania	2014	Kigoma
SPT15659	Tanzania	2014	Kigoma
SPT15660	Tanzania	2014	Kigoma
SPT15663	Tanzania	2014	Kigoma
SPT15665	Tanzania	2014	Kigoma
SPT15666	Tanzania	2014	Kigoma
SPT15668	Tanzania	2014	Kigoma
SPT15669	Tanzania	2014	Kigoma
SPT15670	Tanzania	2014	Kigoma
SPT15671	Tanzania	2014	Kigoma
SPT15672	Tanzania	2014	Kigoma
SPT15678	Tanzania	2014	Tanga
SPT15679	Tanzania	2014	Tanga
SPT15680	Tanzania	2014	Tanga
SPT15681	Tanzania	2014	Tanga
SPT15682	Tanzania	2014	Tanga
SPT15683	Tanzania	2014	Tanga
SPT15684	Tanzania	2014	Tanga
SPT15685	Tanzania	2014	Tanga
SPT15686	Tanzania	2014	Tanga
SPT15687	Tanzania	2014	Tanga
SPT15688	Tanzania	2014	Tanga
SPT15689	Tanzania	2014	Tanga
SPT15690	Tanzania	2014	Tanga
SPT15691	Tanzania	2014	Tanga
SPT15692	Tanzania	2014	Tanga
SPT15694	Tanzania	2014	Tanga
SPT15695	Tanzania	2014	Tanga
SPT15696	Tanzania	2014	Tanga
SPT15697	Tanzania	2014	Tanga
SPT15698	Tanzania	2014	Tanga
SPT15699	Tanzania	2014	Tanga
SPT15700	Tanzania	2014	Tanga
SPT15701	Tanzania	2014	Tanga
SPT15702	Tanzania	2014	Tanga
SPT15703	Tanzania	2014	Tanga
SPT15704	Tanzania	2014	Tanga
SPT15705	Tanzania	2014	Tanga
SPT15706	Tanzania	2014	Tanga
SPT15707	Tanzania	2014	Tanga
SPT15708	Tanzania	2014	Tanga
SPT15709	Tanzania	2014	Tanga
SPT15710	Tanzania	2014	Tanga
SPT15711	Tanzania	2014	Tanga
SPT15712	Tanzania	2014	Tanga
SPT15713	Tanzania	2014	Tanga
SPT15714	Tanzania	2014	Tanga
SPT15715	Tanzania	2014	Tanga
SPT15716	Tanzania	2014	Tanga
SPT15717	Tanzania	2014	Tanga
SPT15718	Tanzania	2014	Tanga
SPT15719	Tanzania	2014	Tanga
SPT15720	Tanzania	2014	Tanga
SPT15721	Tanzania	2014	Tanga
SPT15722	Tanzania	2014	Tanga
SPT15723	Tanzania	2014	Tanga
SPT15724	Tanzania	2014	Tanga
SPT15725	Tanzania	2014	Tanga
SPT15726	Tanzania	2014	Tanga
SPT15727	Tanzania	2014	Tanga
SPT15728	Tanzania	2014	Tanga
SPT15729	Tanzania	2014	Tanga
SPT15730	Tanzania	2014	Tanga
SPT15731	Tanzania	2014	Tanga
SPT15732	Tanzania	2014	Tanga
SPT15733	Tanzania	2014	Tanga
SPT15734	Tanzania	2014	Tanga
SPT15735	Tanzania	2014	Tanga
SPT15736	Tanzania	2014	Tanga
SPT15737	Tanzania	2014	Tanga
SPT15738	Tanzania	2014	Tanga
SPT15740	Tanzania	2014	Tanga
SPT15742	Tanzania	2014	Tanga
SPT15744	Tanzania	2014	Tanga
SPT15745	Tanzania	2014	Tanga
SPT15747	Tanzania	2014	Tanga
SPT15749	Tanzania	2014	Tanga
SPT15752	Tanzania	2014	Tanga
SPT15753	Tanzania	2014	Tanga
SPT15756	Tanzania	2014	Tanga
SPT15757	Tanzania	2014	Tanga
SPT15758	Tanzania	2014	Tanga
SPT15761	Tanzania	2014	Tanga
SPT15764	Tanzania	2014	Tanga
SPT15766	Tanzania	2014	Tanga
SPT15767	Tanzania	2014	Tanga
SPT15768	Tanzania	2014	Tanga
SPT15770	Tanzania	2014	Tanga
SPT15772	Tanzania	2014	Tanga
SPT15773	Tanzania	2014	Tanga
SPT15775	Tanzania	2014	Tanga
SPT15777	Tanzania	2014	Tanga
SPT15779	Tanzania	2014	Tanga
SPT15782	Tanzania	2014	Tanga
SPT15785	Tanzania	2014	Tanga
SPT15787	Tanzania	2014	Tanga
SPT15789	Tanzania	2014	Tanga
SPT15792	Tanzania	2014	Tanga
SPT15794	Tanzania	2014	Tanga
SPT15797	Tanzania	2014	Tanga
SPT15799	Tanzania	2014	Tanga
SPT15800	Tanzania	2014	Tanga
SPT15804	Tanzania	2014	Tanga
SPT15805	Tanzania	2014	Tanga
SPT15807	Tanzania	2014	Tanga
SPT15808	Tanzania	2014	Tanga
SPT15810	Tanzania	2014	Tanga
SPT15814	Tanzania	2014	Tanga
SPT15817	Tanzania	2014	Tanga
SPT15818	Tanzania	2014	Tanga
SPT15820	Tanzania	2014	Tanga
SPT15823	Tanzania	2014	Tanga
SPT15832	Tanzania	2014	Tanga
SPT15834	Tanzania	2014	Tanga
SPT15838	Tanzania	2014	Tanga
SPT15846	Tanzania	2014	Tanga
SPT15849	Tanzania	2014	Tanga
SPT15850	Tanzania	2014	Tanga
SPT15851	Tanzania	2014	Tanga
SPT15852	Tanzania	2014	Tanga
SPT15853	Tanzania	2014	Tanga
SPT15854	Tanzania	2014	Tanga
SPT15855	Tanzania	2014	Tanga
SPT15856	Tanzania	2014	Tanga
SPT15857	Tanzania	2014	Tanga
SPT15858	Tanzania	2014	Tanga
SPT15859	Tanzania	2014	Tanga
SPT15860	Tanzania	2014	Tanga
SPT15861	Tanzania	2014	Tanga
SPT15862	Tanzania	2014	Tanga
SPT15863	Tanzania	2014	Tanga
SPT15865	Tanzania	2014	Tanga
SPT15866	Tanzania	2014	Tanga
SPT15867	Tanzania	2014	Tanga
SPT15869	Tanzania	2014	Tanga
SPT15870	Tanzania	2014	Tanga
SPT15871	Tanzania	2014	Tanga
SPT15873	Tanzania	2014	Tanga
SPT15874	Tanzania	2014	Tanga
SPT15875	Tanzania	2014	Tanga
SPT15876	Tanzania	2014	Tanga
SPT15877	Tanzania	2014	Kigoma
SPT15879	Tanzania	2014	Kigoma
SPT15880	Tanzania	2014	Kigoma
SPT18689	Tanzania	2014	Kigoma
